conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/33b55d3a-81f5-45cb-af40-06cd54db78e1,εξαγωγή ηλεκτρονικών αρχείων,released,skill/competence,sector-specific,,"Μεταφόρτωση ηλεκτρονικών αρχείων που παρέχονται από τον πελάτη στον διακομιστή προεκτύπωσης (prepress), ενώ γίνεται έλεγχος σχετικά με την ακεραιότητα και για πιθανά προβλήματα. Γνωστοποίηση τυχόν προβλημάτων στους πελάτες και το προσωπικό παραγωγής.",http://data.europa.eu/esco/skill/b769f524-0f25-44d7-8538-5c46710a040e | http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,διαχείριση ψηφιακών εγγράφων | εισαγωγή και μετατροπή πληροφοριών
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/33d49d4f-31ec-473f-9b8a-b555aa5116bb,προοδευτική ανάπτυξη,released,knowledge,sector-specific,επαναληπτική διαδικασία ανάπτυξης,Το μοντέλο προοδευτικής ανάπτυξης είναι μια μεθοδολογία για τον σχεδιασμό συστημάτων και εφαρμογών λογισμικού.,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9 | http://data.europa.eu/esco/isced-f/0613,μεθοδολογίες διαχείρισης έργων ΤΠΕ | ανάπτυξη και ανάλυση λογισμικού και εφαρμογών
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/33efa504-2f26-424d-b662-cee77e6e9c93,διαχείριση ψηφιακών ταυτοτήτων,released,knowledge,sector-specific,διαχείριση ταυτοτήτων και πρόσβασης | IAM,"Η διαδικασία παροχής, διαχείρισης, ελέγχου και διασφάλισης ψηφιακών ταυτοτήτων για την εξασφάλιση της δυνατότητας και τη διευκόλυνση υποβολής εγκεκριμένων, γνήσιων αιτημάτων ή συνδέσεων για την προβολή εταιρικών δεδομένων, υπηρεσιών, συστημάτων, δικτύων και περιουσιακών στοιχείων.
	",http://data.europa.eu/esco/isced-f/0612,σχεδιασμός και διαχείριση βάσεων δεδομένων και δικτύων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3413584b-a4e9-4f8d-b836-c9bfee0ed80b,επεξεργασία δεδομένων από σιδηροδρομικούς σταθμούς ελέγχου,released,skill/competence,sector-specific,επεξεργασία δεδομένων από σιδηροδρομικούς θαλάμους χειρισμού,"Ερμηνεία των δεδομένων που παράγονται στις αίθουσες ελέγχου των σιδηροδρομικών σταθμών. Χρήση συλλεγόμενων πληροφοριών για τον εντοπισμό βλαβών μηχανικού εξοπλισμού, αλλαγών προγραμματισμού και τον εντοπισμό καθυστερήσεων και συμβάντων που ενδέχεται να προκύψουν· παροχή λύσεων σε περίπτωση συμβάντων και μετριασμός των επιπτώσεων στις εργασίες.
	",http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909 | http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a,"αξιολόγηση συστημάτων, προγραμμάτων, εξοπλισμού και προϊόντων | επεξεργασία ποιοτικών πληροφοριών"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/348b74cd-49ce-4844-8bdf-ec188b497213,τεχνικές οπτικής παρουσίασης,released,knowledge,sector-specific,διεπαφές απεικόνισης | τεχνικές παρουσίασης με οπτικά μέσα | τεχνικές οπτικής αναπαράστασης | πρακτικές απεικόνισης πληροφοριών | μέθοδοι οπτικοποίησης πληροφοριών,"Η οπτική αναπαράσταση και οι τεχνικές αλληλεπίδρασης, όπως ιστογράμματα, διαγράμματα διασποράς, διαγράμματα επιφάνειας, διαγράμματα με δενδρική δομή και διαγράμματα παράλληλων συντεταγμένων, μπορούν να χρησιμοποιούνται για την παρουσίαση αφηρημένων αριθμητικών και μη αριθμητικών δεδομένων, προκειμένου να ενισχυθεί η κατανόηση των πληροφοριών αυτών από τον άνθρωπο.",http://data.europa.eu/esco/isced-f/0211,τεχνικές και παραγωγή οπτικοακουστικών μέσων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/34928d4f-16e2-46a7-937a-c46838f550eb,πληρωμή ανά κλικ,released,knowledge,occupation-specific,pay-per-click,Διαδικτυακό διαφημιστικό υπόδειγμα σύμφωνα με το οποίο η διαφήμιση τοποθετείται σε έναν ιστότοπο και κατευθύνει την κυκλοφορία σε άλλον ιστότοπο. Ο εκδότης πληρώνεται από κάθε κλικ στο μπάνερ.,http://data.europa.eu/esco/isced-f/0414,εμπορική προώθηση και διαφήμιση
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3497ebe1-d417-4105-a68f-f7bbcac7ee5f,προδιαγραφές υλικού εξοπλισμού ΤΠΕ,released,knowledge,cross-sector,προδιαγραφές υλισμικού ΤΠΕ | προδιαγραφές υλικού εξοπλισμού της τεχνολογίας της πληροφορίας και των επικοινωνιών,"Τα χαρακτηριστικά, οι χρήσεις και οι λειτουργίες διαφόρων προϊόντων υλισμικού, όπως οι εκτυπωτές, οι οθόνες και οι φορητοί υπολογιστές.",http://data.europa.eu/esco/isced-f/0611,χρήση υπολογιστών
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/34982b79-842f-4835-8598-d27793731d26,διαχείριση των ερωτημάτων των χρηστών των βιβλιοθηκών,released,skill/competence,occupation-specific,,"Αναζήτηση βάσεων δεδομένων βιβλιοθηκών και τυπικού υλικού αναφοράς, συμπεριλαμβανομένων διαδικτυακών πηγών, για την παροχή βοήθειας στους χρήστες σε περίπτωση που έχουν ερωτήσεις.",http://data.europa.eu/esco/skill/ba93b71b-c433-4a01-8246-ed2daa85a9a2 | http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,πραγματοποίηση αναζητήσεων στο διαδίκτυο | διαχείριση πληροφοριών
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/34bc01ed-dd78-49c7-bcfb-c17bb66688b5,δοκιμή ηλεκτρονικών συστημάτων ισχύος,released,skill/competence,occupation-specific,ανάλυση ηλεκτρονικών ισχύος | δοκιμή ηλεκτρονικών ισχύος | έλεγχος ηλεκτρονικών ισχύος | συλλογή δεδομένων για τα ηλεκτρονικά ισχύος | εξέταση λειτουργίας συστημάτων ηλεκτρονικής ισχύος | αξιολογεί τα ηλεκτρονικά ισχύος | ανάλυση απόδοσης ηλεκτρονικών ισχύος,"Δοκιμή ηλεκτρονικών συστημάτων ισχύος με χρήση κατάλληλου εξοπλισμού. Συλλογή και ανάλυση δεδομένων για συστήματα και κατασκευαστικά στοιχεία, όπως αντοχή αναλογικού και ψηφιακού κυκλώματος, απώλειες ισχύος και συνολική απόδοση, καθώς η ηλεκτρική ενέργεια κυκλοφορεί μέσω κυκλωμάτων. Παρακολούθηση και αξιολόγηση των επιδόσεων του συστήματος και λήψη μέτρων, εφόσον κριθεί αναγκαίο.
	",http://data.europa.eu/esco/skill/465ff64a-1271-4064-8ed1-e969cb68d8b4 | http://data.europa.eu/esco/skill/f7fc7bf8-f41d-44af-81e3-09b88e9779e6,διενέργεια δοκιμαστικής λειτουργίας | δοκιμές ηλεκτρικών και μηχανικών συστημάτων ή εξοπλισμού
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3501ac95-4574-4420-92b7-67331e649462,διαχείριση της διανομής ασύρματων σημάτων πολλαπλών συχνοτήτων,released,skill/competence,occupation-specific,,"Διαχείριση της εγκατάστασης ασύρματου εξοπλισμού για τη διανομή ασύρματων σημάτων ελέγχου για εφαρμογές τεχνών του θεάματος και εκδηλώσεων. Ανάπτυξη σχεδίων συχνοτήτων, ρύθμιση, δοκιμή και παρακολούθηση του εξοπλισμού και μέτρηση του φάσματος συχνοτήτων. Διασφάλιση της μη παρεμβολής μεταξύ των διαφόρων συχνοτήτων και καναλιών και των προδιαγραφών ασφάλειας του κλάδου για τις συσκευές αυτές.
	",http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,χειρισμός οπτικοακουστικού εξοπλισμού
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/359b5031-74da-418f-bd97-6f4e66eb9851,εκτύπωση σε μηχανές μεγάλης κλίμακας,released,knowledge,sector-specific,,"Μέθοδοι, διαδικασίες και περιορισμοί σχετικά με την εκτύπωση σε μηχανές που παράγουν μεγάλες ποσότητες και μεγέθη έντυπου υλικού.",http://data.europa.eu/esco/isced-f/0211,τεχνικές και παραγωγή οπτικοακουστικών μέσων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/36500a31-3204-45b2-bf75-5cfe06d9cea2,χρήση θερμικής διαχείρισης,released,skill/competence,sector-specific,χρήση θερμοδιαχείρισης,"Παροχή λύσεων θερμικής διαχείρισης για τον σχεδιασμό προϊόντων, την ανάπτυξη συστημάτων και ηλεκτρονικών συσκευών που χρησιμοποιούνται για την προστασία συστημάτων υψηλής ισχύος και εφαρμογών σε απαιτητικά περιβάλλοντα. Οι λύσεις αυτές μπορούν σε μεταγενέστερο στάδιο να αποτελέσουν αντικείμενο συνεργασίας με πελάτες ή άλλους μηχανικούς.",http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,προστασία συσκευών τπε
